1,4,0.8,28.08,759,6900,50,0,0,0,57.5,0.800076522
1,12,0.8,11.61,760,4470,50,0,0,0,31.5,0.80007657
2,6,0.8,11.61,910,4470,38,0,0,0,31.5,0.80007657
4,4,0.8,30.1,859,7020,63,0,0,1,58.5,0.800094017
4,12,0.8,11.61,548,15120,63,0,0,0,31.5,0.800107143
2,7,0.8,30.1,29,7080,50,0,0,0,59,0.800115819
1,7,0.8,30.1,616,7080,0,0,0,0,59,0.800115819
3,7,0.8,30.1,786,7080,50,0,0,2,59,0.800115819
6,1,0.8,48.68,171,10620,63,0,0,0,59,0.800117103
2,9,0.8,26.16,399,10620,63,0,0,0,59,0.800117103
3,1,0.8,26.16,1092,10620,63,0,0,0,59,0.800117103
6,9,0.8,26.16,1128,10620,63,0,0,0,59,0.800117103
1,9,0.8,26.16,1196,10620,63,0,0,0,59,0.800117103
6,1,0.8,26.16,1335,10620,63,0,0,0,59,0.800117103
4,9,0.8,26.16,1369,10620,63,0,0,0,59,0.800117103
4,7,0.8,25.9,984,6720,38,0,0,0,56,0.800125
6,7,0.8,25.9,1138,6720,38,0,0,0,56,0.800125
6,6,0.8,25.9,1152,6720,50,0,0,0,56,0.800125
7,7,0.8,48.84,624,10170,50,0,0,0,56.5,0.800128721
2,7,0.8,25.9,1035,10170,38,0,0,0,56.5,0.800128721
3,7,0.8,25.9,1066,10170,50,0,0,0,56.5,0.800128721
2,8,0.8,25.9,1083,10170,38,0,0,0,56.5,0.800128721
7,8,0.8,25.9,1288,10170,38,0,0,0,56.5,0.800128721
6,8,0.8,25.9,1292,10170,50,0,0,0,56.5,0.800128721
6,7,0.8,25.9,1396,10170,50,0,0,0,56.5,0.800128721
2,8,0.8,25.9,1434,10170,50,0,0,0,56.5,0.800128721
2,5,0.8,30.1,450,7140,50,0,0,0,60,0.800137255
1,5,0.8,30.1,541,7140,38,0,0,0,59,0.800137255
1,4,0.8,30.1,891,7140,38,0,0,1,59,0.800137255
2,12,0.8,11.61,1101,5310,50,0,0,0,31.5,0.800140969
3,9,0.8,29.12,609,3240,50,0,0,0,58,0.800144144
6,5,0.8,11.61,659,7080,50,0,0,0,31.5,0.800148649
1,3,0.8,29.4,1231,4680,50,0,0,0,57,0.800149813
1,3,0.8,22.52,1271,5400,50,0,0,0,57,0.800161172
1,8,0.8,25.9,1380,3630,50,0,0,0,56.5,0.800162602
1,6,0.8,11.41,843,5670,50,0,0,0,31.5,0.800181818
4,6,0.8,11.61,955,6360,63,0,0,0,32,0.800191989
6,11,0.8,11.61,1005,7080,50,0,0,0,29.5,0.800237288
7,2,0.8,28.08,782,6660,50,0,0,0,55.5,0.800237838
1,6,0.8,11.61,712,7200,50,0,0,0,32,0.800246011
1,12,0.8,11.61,1037,7200,50,0,0,0,32,0.800246011
7,12,0.8,11.61,896,5670,50,0,0,0,31.5,0.800246753
3,6,0.8,11.61,972,5670,38,0,0,0,31.5,0.800246753
2,6,0.8,11.61,1004,5670,50,0,0,0,31.5,0.800246753
6,12,0.8,11.61,1039,5670,63,0,0,0,31.5,0.800246753
2,12,0.8,11.61,1063,5670,50,0,0,0,31.5,0.800246753
3,12,0.8,11.61,1120,5670,50,0,0,0,31.5,0.800246753
1,11,0.8,19.31,678,4800,50,0,0,0,55,0.800250962
2,12,0.8,15.26,1029,2040,50,0,0,0,35,0.800259023
6,12,0.8,15.26,1194,1700,62,0,0,0,34,0.800260821
2,6,0.8,11.41,1047,5580,63,0,0,0,31,0.800261486
2,1,0.75,22.94,1871,6960,55,0,0,0,58,0.800263218
4,3,0.8,19.87,857,9900,50,0,0,0,55,0.800273829
3,3,0.8,19.87,924,9900,50,0,0,0,55,0.800273829
1,3,0.8,19.87,941,9900,0,0,0,0,55,0.800273829
2,3,0.8,19.87,963,9900,50,0,0,0,55,0.800273829
3,1,0.8,22.52,1374,3960,63,0,0,0,57,0.800279693
4,2,0.7,22.94,1510,10620,60,0,0,0,57,0.800302791
1,11,0.8,11.61,632,0,50,0,0,0,57,0.800309211
1,12,0.8,15.26,1079,3720,38,0,0,0,34,0.800312375
3,12,0.8,11.61,1159,2970,50,0,0,0,31.5,0.800313433
6,12,0.8,26.16,844,7080,63,0,0,0,59,0.800318644
7,1,0.8,26.16,1033,7080,63,0,0,0,59,0.800318644
1,1,0.8,26.16,1138,7080,63,0,0,0,59,0.800318644
6,8,0.8,26.16,1261,7080,50,0,0,0,59,0.800318644
6,3,0.8,28.08,913,6540,50,0,0,0,54.5,0.800322936
2,3,0.8,29.4,1156,6840,50,0,0,0,57,0.800333333
3,3,0.8,29.4,1169,6840,63,0,0,0,57,0.800333333
6,6,0.8,11.41,887,5490,50,0,0,0,30.5,0.800343766
7,6,0.8,11.41,887,5490,50,0,0,0,30.5,0.800343766
3,6,0.8,11.41,986,5490,50,0,0,0,30.5,0.800343766
6,6,0.8,11.41,1067,5490,63,0,0,0,30.5,0.800343766
7,6,0.8,11.41,1140,5490,63,0,0,0,30.5,0.800343766
6,12,0.8,11.61,893,4710,50,0,0,0,31.5,0.800346445
6,3,0.75,22.52,1266,10260,69,0,0,0,57,0.80035194
1,3,0.75,22.52,1584,10260,69,0,0,0,57,0.80035194
7,12,0.8,15.26,1026,2880,63,0,0,0,34,0.800355208
1,6,0.8,11.41,1028,4380,50,0,0,0,31,0.800358775
6,2,0.8,22.52,674,3660,63,0,0,0,57,0.80037492
4,6,0.8,25.9,1170,1920,50,0,0,0,56,0.800381944
1,6,0.8,11.61,1072,5760,50,0,0,0,32,0.800386364
7,6,0.8,11.61,1181,5760,63,0,0,0,32,0.800386364
1,4,0.8,22.52,23122,5940,50,0,0,0,56.5,0.800393224
3,12,0.8,15.26,470,4080,63,0,0,0,34,0.800401961
3,12,0.8,15.26,854,4080,50,0,0,0,34,0.800401961
4,12,0.8,15.26,894,4080,50,0,0,0,34,0.800401961
2,12,0.8,15.26,900,4080,50,0,0,0,34,0.800401961
6,12,0.8,15.26,942,4080,63,0,0,0,34,0.800401961
4,12,0.8,15.26,959,4080,50,0,0,0,34,0.800401961
3,12,0.8,15.26,961,4080,50,0,0,0,34,0.800401961
1,12,0.8,15.26,970,4080,63,0,0,0,34,0.800401961
2,12,0.8,15.26,983,4080,50,0,0,0,34,0.800401961
6,12,0.8,15.26,1021,4080,63,0,0,0,34,0.800401961
1,12,0.8,15.26,1035,4080,63,0,0,0,34,0.800401961
3,12,0.8,15.26,1053,4080,50,0,0,0,34,0.800401961
1,12,0.8,15.26,1060,4080,63,0,0,0,34,0.800401961
2,12,0.8,15.26,1062,4080,50,0,0,0,34,0.800401961
7,12,0.8,15.26,1064,4080,63,0,0,0,34,0.800401961
4,12,0.8,15.26,1065,4080,63,0,0,0,34,0.800401961
2,12,0.8,15.26,1069,4080,63,0,0,0,34,0.800401961
3,12,0.8,15.26,1094,4080,38,0,0,0,34,0.800401961
3,12,0.8,15.26,1095,4080,63,0,0,0,34,0.800401961
7,12,0.8,15.26,1103,4080,63,0,0,0,34,0.800401961
7,12,0.8,15.26,1106,4080,63,0,0,0,34,0.800401961
1,12,0.8,15.26,1132,4080,63,0,0,0,34,0.800401961
2,12,0.8,15.26,1133,4080,38,0,0,0,34,0.800401961
1,12,0.8,15.26,12261,3600,63,0,0,0,35,0.800401961
3,2,0.7,22.94,1422,10500,60,0,0,0,57,0.800415742
2,4,0.8,22.52,340,5460,63,0,0,0,56.5,0.800434622
3,8,0.8,25.9,562,7470,38,0,0,0,56.5,0.800436542
4,1,0.8,22.52,265,3840,63,0,0,0,57,0.800470513
4,5,0.65,20.79,1015,7080,81,0,0,0,59,0.800473729
3,4,0.8,22.52,1342,6780,50,0,0,0,56.5,0.800489676
4,2,0.8,28.08,783,10050,63,0,0,0,58.5,0.800497246
7,3,0.8,30.1,1278,3360,50,0,0,1,57,0.800511068
7,3,0.75,22.52,1495,10350,55,0,0,0,57.5,0.800513307
4,11,0.8,11.61,816,2820,50,0,0,2,57,0.800516667
3,5,0.6,20.79,1045,6960,88,0,0,0,58,0.800534483
4,3,0.8,29.4,797,1800,63,0,0,0,57,0.800534979
6,6,0.8,11.61,1009,5640,63,0,0,0,32,0.800537143
2,1,0.7,26.66,1562,6960,60,0,0,0,58,0.800566092
4,11,0.8,11.41,968,3660,50,0,0,0,30.5,0.800570492
4,12,0.8,11.41,968,3660,50,0,0,0,30.5,0.800570492
6,3,0.8,29.4,983,6840,63,0,0,1,57,0.800578947
1,1,0.65,26.66,1527,6840,65,0,0,0,57,0.800579532
2,2,0.8,28.08,716,10350,50,0,0,0,57.5,0.800594466
6,2,0.8,28.08,749,10350,63,0,0,0,57.5,0.800594466
3,2,0.8,28.08,776,10350,63,0,0,0,57.5,0.800594466
2,4,0.8,28.08,925,10350,50,0,0,0,57.5,0.800594466
3,4,0.8,28.08,990,10350,50,0,0,0,57.5,0.800594466
7,4,0.8,28.08,878,4260,50,0,0,0,55.5,0.800598058
4,12,0.8,15.26,1083,720,38,0,0,0,34,0.800612676
6,10,0.75,22.52,1332,10080,69,0,0,0,56,0.80062987
6,1,0.7,22.94,1472,10260,75,0,0,0,57,0.800643806
1,8,0.8,25.9,1047,6780,38,0,0,0,56.5,0.800684366
1,7,0.8,25.9,1255,6780,50,0,0,0,56.5,0.800684366
3,11,0.8,11.41,433,0,38,0,0,0,56,0.800701754
4,11,0.8,11.41,455,3420,50,0,0,0,56,0.800701754
2,11,0.8,11.41,601,0,50,0,0,0,56,0.800701754
4,12,0.8,15.26,1126,1080,38,0,0,0,34,0.800711494
6,1,0.8,28.08,772,6300,50,0,0,0,56.5,0.800725314
6,4,0.7,26.82,1195,6960,60,0,0,0,58,0.800746552
6,11,0.8,11.61,954,0,50,0,0,2,58,0.800779018
2,9,0.8,29.12,1263,2160,38,0,0,0,58,0.8008
7,12,0.8,15.26,1120,1440,50,0,0,0,34,0.800806306
3,4,0.8,30.1,323,4080,50,0,0,1,59,0.800808642
4,7,0.8,30.1,694,4080,50,0,0,1,59,0.800808642
1,3,0.8,30.1,964,5160,50,0,0,1,58,0.800842424
7,1,0.7,22.94,1682,10530,75,0,0,0,58.5,0.800909609
3,6,0.8,18.79,656,3480,38,0,0,0,34,0.800947475
1,5,0.8,30.1,461,0,0,0,0,0,59,0.800980392
3,5,0.8,30.1,511,0,0,0,0,0,59,0.800980392
3,4,0.8,30.1,864,480,50,0,0,1,58,0.800980392
6,4,0.8,28.08,660,10440,63,0,0,0,58,0.801028213
1,3,0.65,30.1,1263,600,63,0,0,1,58,0.802243319
3,11,0.7,11.41,685,3360,30,0,0,2,56,0.8211125
4,4,0.75,22.52,759,10080,81,0,0,0,56,0.849983766
6,1,0.7,26.82,1267,8160,70,0,0,0,58,0.850045
7,1,0.75,26.82,1254,6960,65,0,0,0,58,0.85007069
7,4,0.75,26.82,1082,6840,65,0,0,0,57,0.850084211
2,4,0.75,26.82,1104,5880,65,0,0,0,59,0.850084211
7,4,0.8,22.52,1472,7020,60,0,0,0,58.5,0.85011396
6,7,0.8,25.9,970,10170,60,0,0,0,56.5,0.850136766
7,7,0.8,25.9,1012,10170,45,0,0,0,56.5,0.850136766
4,8,0.8,25.9,1026,10170,60,0,0,0,56.5,0.850136766
1,7,0.8,25.9,1031,10170,60,0,0,0,56.5,0.850136766
4,7,0.8,25.9,1050,10170,60,0,0,0,56.5,0.850136766
2,7,0.8,25.9,1126,10170,60,0,0,0,56.5,0.850136766
3,8,0.8,25.9,1135,10170,60,0,0,0,56.5,0.850136766
6,8,0.8,25.9,1158,10170,60,0,0,0,56.5,0.850136766
7,8,0.8,25.9,1209,10170,60,0,0,0,56.5,0.850136766
3,8,0.8,25.9,1218,10170,60,0,0,0,56.5,0.850136766
1,8,0.8,25.9,1233,10170,60,0,0,0,56.5,0.850136766
4,7,0.8,25.9,1281,10170,60,0,0,0,56.5,0.850136766
4,9,0.7,29.12,1170,6960,53,0,0,0,58,0.850170115
4,4,0.8,28.08,942,10530,75,0,0,0,58.5,0.850181818
7,2,0.75,22.94,1636,10530,81,0,0,0,58.5,0.850223776
2,8,0.8,25.9,1211,10260,60,0,0,0,57,0.850252525
1,4,0.8,22.52,1016,10170,60,0,0,0,56.5,0.850312684
2,4,0.8,22.52,1106,6780,60,0,0,0,56.5,0.850312684
7,8,0.8,25.9,1039,6780,45,0,0,0,56.5,0.850345133
6,1,0.75,22.94,1502,6960,81,0,0,0,58,0.850362069
4,1,0.75,22.94,1579,6960,81,0,0,0,58,0.850362069
3,1,0.75,22.94,1868,6960,81,0,0,0,58,0.850362069
3,10,0.8,22.52,598,0,75,0,0,0,56,0.850364583
3,6,0.8,11.61,916,5760,75,0,0,0,89,0.850410511
4,8,0.8,25.9,1177,8970,60,0,0,0,56.5,0.850415628
1,1,0.75,26.82,1322,7140,65,0,0,0,59,0.850426891
7,7,0.8,25.9,1227,7020,60,0,0,0,56.5,0.850436438
1,4,0.75,26.82,1079,7020,65,0,0,0,58,0.850446154
2,1,0.8,26.16,1073,10620,75,0,0,0,59,0.850502311
1,9,0.8,26.16,1093,10620,75,0,0,0,59,0.850502311
2,9,0.8,26.16,1156,10620,75,0,0,0,59,0.850502311
4,1,0.8,26.16,1160,10620,75,0,0,0,59,0.850502311
3,1,0.8,26.16,1179,10620,75,0,0,0,59,0.850502311
2,1,0.8,26.16,1187,10620,75,0,0,0,59,0.850502311
4,1,0.8,26.16,1189,10620,75,0,0,0,59,0.850502311
3,9,0.8,26.16,1232,10620,75,0,0,0,59,0.850502311
2,9,0.8,26.16,1305,10620,75,0,0,0,59,0.850502311
3,9,0.8,26.16,1324,10620,75,0,0,0,59,0.850502311
7,1,0.8,26.16,1383,10620,75,0,0,0,59,0.850502311
6,12,0.8,15.26,986,4080,75,0,0,0,34,0.850520588
1,1,0.8,26.16,1099,8220,75,0,0,0,59,0.850522167
3,10,0.8,22.52,1175,6720,60,0,0,0,56,0.850532143
7,10,0.8,22.52,1282,6720,75,0,0,0,56,0.850532143
1,9,0.8,26.16,1227,7080,75,0,0,0,59,0.850569492
7,9,0.8,26.16,1278,7080,60,0,0,0,59,0.850569492
6,9,0.75,29.12,1082,6840,81,0,0,0,57,0.850610526
6,9,0.8,26.16,1122,10620,75,0,0,0,59,0.851174114
7,6,0.8,11.61,539,6975,50,0,0,0,31,0.879714482
2,2,0.8,22.52,1512,0,88,0,0,0,57,0.899984058
2,1,0.75,26.82,1574,7080,75,0,0,0,59,0.900061017
4,10,0.8,22.52,1088,6720,88,0,0,0,56,0.900129762
2,10,0.8,22.52,1134,6720,70,0,0,0,56,0.900129762
6,10,0.8,22.52,1142,6720,88,0,0,0,56,0.900129762
7,3,0.8,22.52,1283,6720,88,0,0,0,56,0.900129762
1,10,0.8,22.52,21540,6720,88,0,0,0,56,0.900129762
6,1,0.8,22.52,1534,6780,88,0,0,0,57,0.900135693
7,1,0.8,22.52,1615,6780,88,0,0,0,56.5,0.900135693
1,3,0.8,22.52,21266,6840,70,0,0,0,57,0.90014152
3,7,0.8,25.9,1150,10170,70,0,0,0,56.5,0.900144811
3,1,0.8,22.52,1532,6900,88,0,0,0,57.5,0.900147246
1,2,0.8,22.52,21385,7020,88,0,0,0,58.5,0.900158405
7,9,0.8,26.16,1095,10620,88,0,0,0,59,0.900215716
4,9,0.8,26.16,1216,10620,88,0,0,0,59,0.900215716
6,4,0.75,22.52,727,10260,94,0,0,0,57,0.900321106
7,4,0.75,22.52,867,10260,94,0,0,0,57,0.900321106
2,3,0.8,22.52,813,0,88,0,0,0,57,0.90047076
2,1,0.8,22.52,1546,0,88,0,0,0,57,0.90047076
1,2,0.8,22.52,1413,360,70,0,0,0,57,0.900477825
1,1,0.8,22.52,1506,3600,70,0,0,0,57,0.900509044
6,4,0.8,22.52,1432,6660,88,0,0,0,57.5,0.900537069
3,4,0.75,22.52,825,10080,94,0,0,0,56,0.900556277
2,10,0.8,22.52,1268,0,88,0,0,0,56,0.90063244
6,2,0.75,22.94,1606,10260,94,0,0,0,57,0.90064806
1,10,0.8,22.52,1127,120,88,0,0,0,56,0.9008
7,10,0.8,22.52,1388,6720,88,0,0,0,56,0.9008
4,4,0.8,22.52,1444,6900,88,0,0,0,57.5,0.9008
6,10,0.8,22.52,1116,6720,93,0,0,0,56,0.920236905
4,8,0.8,26.16,1108,7080,98,0,0,0,59,0.940725424
2,2,0.8,22.52,1452,6960,100,0,0,0,58,0.949981609
6,3,0.8,22.52,1060,6840,100,0,0,0,57,0.950185965
4,3,0.8,22.52,1063,6840,100,0,0,0,57,0.950185965
2,3,0.8,22.52,1112,6840,100,0,0,0,57,0.950185965
7,3,0.8,22.52,1124,6840,100,0,0,0,57,0.950185965
4,3,0.8,22.52,1287,6840,100,0,0,0,57,0.950185965
3,9,0.75,18.79,1085,6240,56,0,0,1,52,0.970816667
4,10,0.8,22.52,1039,6720,113,0,0,0,56,0.999995238
3,10,0.8,22.52,1108,6720,113,0,0,0,56,0.999995238
2,10,0.8,22.52,1188,6720,90,0,0,0,56,0.999995238
